10.88125
10.90383
10.90138
10.94399
10.97439
10.97009
11.01567
11.06653
11.12305
11.20432
11.22343
11.25632
11.28288
11.33885
11.44013
11.51532
11.61327
11.69486
11.79576
11.88707
11.94348
12.00466
12.03538
12.10006
12.15838
12.21213
12.26291
12.22275
12.17538
12.19324
12.22265
12.22302
12.23928
12.31927
12.54686
12.597
