Source = IFS,Deseasonalized,,,,,,,Raw,,,,,
,Ch,I,Exports,Imports,NX,GDP,,Ch,I,Exports,Imports,NX,GDP
Oct-95,273.0410975,263.6206429,561.4192925,566.4169605,-1.700424286,578.0252719,,271.4123848,272.5355929,566.3530223,568.2447411,-1.891718804,588.6102764
Jan-96,272.3140647,257.6599893,560.0006028,559.9240891,-0.544830084,588.5815845,,283.2369381,240.5675025,531.6260384,535.4883161,-3.862277773,571.1998292
Apr-96,273.6007346,257.6029645,562.0160879,550.6839663,10.84887754,599.8772663,,262.5452364,257.716796,562.5278192,550.780872,11.74694715,600.439301
Jul-96,282.1781266,253.7168089,557.7288587,546.9408895,17.58172219,612.8034722,,280.3580068,261.509434,572.0077407,555.6071601,16.40058055,631.2143203
Oct-96,293.2046747,270.8263827,558.9786807,550.7348502,5.419865658,628.5666403,,300.3480334,280.0858164,575.1990465,565.6066746,9.592371871,644.4052443
Jan-97,297.7384226,266.4689631,567.1584387,556.4212143,26.20617396,647.0312196,,305.209599,247.873633,553.1117102,533.3953524,19.71635784,620.3865431
Apr-97,303.7588726,302.7353564,587.2937958,606.52904,-31.3126014,657.8900634,,293.5345408,306.267203,570.2173118,605.2585991,-35.04128732,650.7997613
Jul-97,306.1957561,303.0269629,623.8145231,611.6972028,7.507482187,664.9749434,,304.1969612,310.4654571,640.4360528,618.9643272,21.47172559,679.9474316
Oct-97,282.7672014,262.947577,678.6932129,640.4708839,39.48320266,662.7693527,,290.2056478,270.6399307,684.8443053,667.9309674,16.91333793,680.7508001
Jan-98,256.9650379,204.382918,706.7778482,629.3794319,74.10269539,636.4015551,,263.5023575,190.360687,685.220174,595.4484332,89.7717408,600.8953344
Apr-98,257.5805555,167.4818378,684.0316192,562.6466346,120.8101875,612.9274552,,248.2979332,171.1953929,682.1449944,560.5328662,121.6121283,616.8203225
Jul-98,242.4747444,136.647666,697.0482074,533.3558352,166.6284559,591.9872382,,240.0737212,139.2456196,700.3517749,546.193594,154.1581809,605.8354232
Oct-98,251.1381445,149.0936161,687.9926122,536.2342535,158.3864563,601.217669,,258.8272873,152.1401316,716.033289,550.9867569,165.0465321,610.8828151
Jan-99,261.480721,144.0273649,719.5281327,568.6810345,151.2980505,620.0477712,,267.4828548,134.9253679,686.5100942,546.8665041,139.6435901,596.4078368
Apr-99,270.2651857,137.1024774,771.9356851,607.1621595,156.7268229,641.217704,,261.7642976,141.3103831,758.5716269,603.1892004,155.3824264,641.5359522
Jul-99,269.5985554,139.7947869,790.5180066,638.6729242,157.6498001,651.2096031,,266.3771882,141.8985914,820.1415481,645.1210339,175.0205142,660.1904404
Oct-99,267.3428608,152.3397988,832.1577411,662.3018368,166.3952056,665.4858145,,275.64065,153.6722785,853.2930372,686.5440481,166.7489891,673.7017472
Jan-00,288.8455547,168.4681096,835.853646,677.933111,153.8730243,679.7507277,,296.8269959,159.1747359,796.6646407,646.1072211,150.5574196,667.1301423
Apr-00,299.1361122,180.534027,853.4616324,724.8803155,130.5912931,691.2760398,,291.1906701,187.3720052,851.398587,719.6081818,131.7904052,696.9741831
Jul-00,305.3789972,189.3524725,905.0828183,774.4773945,128.9944527,706.029149,,293.0163472,191.5138457,942.03005,807.2211476,134.8089024,712.3782941
Oct-00,305.6643069,179.3683051,911.6026511,772.4160271,140.1705641,712.1798113,,306.3543885,179.0939219,920.1651302,781.3258115,138.8393188,717.6174538
Jan-01,303.7793737,186.3278492,877.1736439,733.3299468,141.1672874,714.8449842,,317.5419984,177.2494507,847.5861896,713.3584502,134.2277394,687.4117637
Apr-01,309.8148018,180.7479294,816.4776978,690.232632,129.1924989,690.784509,,302.0865617,188.7119607,815.4511111,684.9802736,130.4708376,696.9836576
Jul-01,321.6846804,170.0601023,788.0754323,659.024125,126.9858351,702.027517,,308.4953565,171.4688982,798.1977016,660.327721,137.8699806,710.1373021
Oct-01,329.7405946,164.7693101,795.6401441,676.6833764,126.9736641,706.1901491,,339.5565228,163.3737169,812.8416471,698.5537296,114.2879175,717.8658944
Jan-02,329.7168575,170.3583126,826.8311309,719.2509787,117.3245231,720.6524755,,334.9897074,162.690244,809.9669288,683.5875544,126.3793743,696.039888
Apr-02,324.0522672,172.2107724,858.5026228,722.0253176,121.2746653,728.2641338,,316.2764799,180.5504377,834.6967352,717.0511214,117.6456138,724.7975369
Jul-02,317.5022804,168.1890153,839.6460525,712.8951098,132.1876025,733.9955258,,312.2488275,169.2832546,863.434082,731.2624338,132.1716482,751.0046899
Oct-02,322.5443136,170.0362618,815.021001,679.4499388,132.3671698,747.4955033,,332.8562504,167.9779857,833.2872065,698.4019041,134.8853024,756.3081692
Jan-03,319.2764145,164.935783,830.181519,673.7659007,157.6293381,762.253931,,324.4222293,157.6791225,788.9786305,642.2446965,146.733934,727.7773027
Apr-03,,,,,,,,,,,,,
