Source = IFS,Deseasonalized,,,,,,,Raw,,,,,
,Ch,I,Exports,Imports,NX,GDP,,Ch,I,Exports,Imports,NX,GDP
Jul-83,270.4222621,112.9917123,109.8540156,91.60831594,19.7443349,465.983114,,270.6513298,114.9728208,109.9689381,90.9774801,18.99145797,465.8027567
Oct-83,280.9273656,122.3830414,111.0134442,111.1474186,-0.459860874,477.319172,,278.5238463,122.3064298,112.0969299,111.9086696,0.188260282,477.6066808
Jan-84,276.7858672,120.4531713,118.3753155,116.9347285,3.778957908,485.9467944,,277.914933,118.6084142,121.5487748,116.2228387,5.3259362,485.7281553
Apr-84,294.0168398,118.5856655,121.7562838,114.7801393,7.218492026,495.7786444,,293.5941276,119.3954315,118.998769,112.5609812,6.437787808,495.8190854
Jul-84,274.3319903,115.5464858,124.5690239,115.659368,9.805916005,487.7393473,,274.7396621,116.0696539,122.7801063,116.0826168,6.697489522,487.6031629
Oct-84,273.9225967,116.7212705,135.1171976,114.7582148,18.60636893,488.0130603,,273.8306315,115.5352921,138.6946977,118.0006754,20.69402229,488.3485309
Jan-85,268.4571859,115.0252711,144.6300599,112.197624,30.60777146,485.6250114,,268.8680756,115.5899776,143.2276657,111.851585,31.37608069,485.4386808
Apr-85,264.5832094,112.4031742,152.9062422,106.296154,45.74387176,481.9573511,,264.1404023,112.9382754,149.8112044,104.1303845,45.68081991,481.9064499
Jul-85,263.203846,106.6507089,146.201136,106.9000391,42.43012651,480.7547229,,264.4169254,106.1057279,146.5935875,106.9662165,39.62737102,480.6352651
Oct-85,265.9963646,107.3653782,163.6876144,109.964086,51.94086126,485.4286124,,264.9263626,106.9444942,167.8826101,113.3264056,54.55620454,485.7849285
Jan-86,271.8540059,97.48904386,143.3742561,108.8029069,33.26894916,480.7327427,,273.4266704,97.53604103,141.5511505,107.6240643,33.92708622,479.9833657
Apr-86,271.0582013,94.93587787,154.3385943,106.1200382,47.42210561,482.7898915,,270.6123258,95.46535438,151.6480613,104.8186802,46.82938107,483.2981042
Jul-86,270.4618428,96.38117219,158.7977253,117.6558096,43.35941038,484.5516625,,270.6282855,96.07954905,159.2596111,118.5065552,40.75305593,484.3941985
Oct-86,268.3981333,91.46969077,136.9522598,88.64840444,46.22130018,486.0238049,,267.6449099,91.36020458,140.4255967,90.9187774,49.50681929,486.4223088
Jan-87,276.5578283,89.99134918,153.0269617,98.23473743,52.86021629,490.0662368,,277.8748782,90.75610404,150.8635706,97.42847864,53.43509197,489.9560096
Apr-87,284.3853805,88.16816234,142.5765231,101.4234198,41.63254073,491.8452849,,283.8158009,87.91556575,140.1294968,100.3745536,39.75494324,491.7104614
Jul-87,285.1377091,86.19663826,127.8602775,99.60508659,29.30347959,493.6560241,,285.743262,85.79327591,128.4606835,100.8808002,27.5798833,493.503751
Oct-87,288.1164294,88.79212898,135.1824134,103.9176823,31.88858913,499.1823905,,286.3292706,88.1911373,138.622972,102.9596147,35.66335728,499.56682
Jan-88,292.1048801,95.84428332,137.5044282,112.6003136,25.74456941,507.5522979,,293.8176358,95.57551908,139.5847357,113.1647077,26.42002796,507.0677782
Apr-88,297.9069775,98.16912141,140.3006145,118.4308671,22.98249685,510.4600718,,297.2612307,97.82494824,138.088349,117.9790976,20.10925145,510.6757128
Jul-88,300.0427437,100.5891229,153.6339175,116.4909443,39.43726469,517.6272789,,299.8845488,101.0534924,154.5867808,116.3026746,38.28410622,517.5437753
Oct-88,309.2702666,103.8042186,141.6306035,121.4223531,21.78223915,522.0423381,,307.0471767,104.7528562,142.9516504,117.7845028,25.16714758,522.401295
Jan-89,302.1141555,104.6171604,136.6901999,114.1257071,18.04331189,526.3453637,,304.7105663,104.8224031,136.2843339,117.1826071,19.10172676,525.6374698
Apr-89,299.8226211,105.053995,145.0349438,124.7106238,21.51242285,527.5172182,,299.152382,104.5851299,142.5722999,124.4673467,18.1049532,527.9104007
Jul-89,304.8976587,106.9008631,146.4479429,109.5526403,38.57758113,528.3245904,,303.9382192,106.9698275,145.6012963,108.7174123,36.88388407,528.3408201
Oct-89,308.7887785,108.4756496,133.3021485,102.5883107,29.45129638,524.7736065,,308.24337,109.1134037,134.2944944,101.229222,33.06527248,525.0653523
Jan-90,313.5707868,105.3862095,135.6940718,101.4740026,32.68433625,525.5881533,,314.2661232,106.4797532,135.3624624,102.1180146,33.24444783,525.4885528
Apr-90,316.2197834,101.5787721,126.7941624,99.72244771,28.36423776,525.3106514,,315.7052853,100.5755579,124.4076475,98.90335349,25.50429399,525.0558309
Jul-90,323.0151103,98.77093604,127.1556706,99.35850697,26.81091179,524.4977636,,323.4906755,98.53484429,126.6690461,101.8809673,24.78807888,524.6149728
Oct-90,326.0210637,96.97341516,130.4471605,93.23784897,37.41011437,524.848972,,326.8518357,96.94786,133.4563518,91.52572018,41.93063159,525.1027583
Jan-91,325.3388868,94.18205158,115.873932,94.06238872,20.09876048,521.7074571,,324.4284694,95.13223648,113.8893962,94.45984759,19.42954859,520.9287268
Apr-91,322.9480406,90.16937557,124.102659,92.46055388,31.62533858,519.3501413,,322.5476471,89.69741322,121.3003914,91.54443348,29.75595787,519.7492761
Jul-91,316.9611857,87.81277836,108.9605764,90.32353844,19.41907488,519.3737776,,318.7120236,87.33198306,110.6732953,93.04916222,17.62413306,519.5498067
Oct-91,316.0956846,84.84011821,118.0759291,85.53853735,31.54648734,518.4383525,,316.1685995,85.06839132,120.6928338,84.74427594,35.94855784,518.6500149
Jan-92,318.3580116,82.6025344,114.6417132,86.54527342,29.74759384,515.2495609,,318.117219,82.30487181,116.3577966,87.23210733,29.12568927,515.0190438
Apr-92,323.8682964,82.43456602,110.2678029,87.29247083,22.62736662,512.0233525,,323.7162994,81.7541112,107.5805459,85.75903345,21.82151247,511.8637431
Jul-92,319.9048596,78.60425408,107.8006115,87.57814305,20.69356991,505.7110074,,321.0557429,78.8058739,109.7298169,91.46054735,18.26926952,505.9330118
Oct-92,317.197404,76.40014856,98.64142649,89.56444444,9.420892999,501.4448825,,316.6705867,75.77028616,100.7604861,87.32392526,13.43656083,501.6372664
Jan-93,318.0127954,74.85975875,106.0131751,88.98653628,14.78746198,506.4118626,,317.9789592,75.94059658,104.266755,90.03107726,14.23567771,506.0817179
Apr-93,320.0058524,75.51244919,113.6306142,89.01815968,24.14432926,511.6839163,,319.8872874,75.02231024,110.6343443,87.26176942,23.37257491,511.6282197
Jul-93,317.8204395,75.88600939,109.1447001,91.65602615,19.64252837,518.7983871,,317.9248658,75.63148479,111.2796661,93.60405486,17.67561121,518.9958259
Oct-93,318.0894577,75.55811036,113.7051766,97.22175399,16.95787818,522.6258272,,317.9752352,76.08605423,116.0302527,95.83218041,20.19807231,522.8417266
